SampleID	ASgene	ASID	AStype
TCGA_W6_AA0S	DYNC1I1	80542	AT
TCGA_W5_AA2O	DYNC1I1	80543	AT
TCGA_W5_AA2W	DYNC1I1	80543	AT
TCGA_ZU_A8S4	DYNC1I1	80543	AT
TCGA_W5_AA2W	DYNC1I1	80544	AT
TCGA_3X_AAVA	SLC25A13	80549	AA
TCGA_W5_AA38	SLC25A13	80549	AA
TCGA_W5_AA39	SLC25A13	80549	AA
TCGA_W5_AA34	SLC25A13	80550	ES
TCGA_W6_AA0S	SLC25A13	80550	ES
TCGA_ZD_A8I3	SHFM1	80551	AT
TCGA_W5_AA2T	SHFM1	80552	AT
TCGA_W5_AA2U	SHFM1	80552	AT
TCGA_ZD_A8I3	SHFM1	80552	AT
TCGA_W5_AA2Q	SHFM1	80554	AT
TCGA_W5_AA2X	SHFM1	80554	AT
TCGA_W5_AA2Z	ASNS	80559	AP
TCGA_W5_AA2Z	ASNS	80560	AP
TCGA_W5_AA2O	ASNS	80566	ES
TCGA_W5_AA36	ASNS	80566	ES
TCGA_W5_AA38	ASNS	80566	ES
TCGA_W5_AA39	ASNS	80566	ES
TCGA_W6_AA0S	ASNS	80566	ES
TCGA_ZH_A8Y1	ASNS	80566	ES
TCGA_ZH_A8Y8	ASNS	80566	ES
TCGA_ZU_A8S4	ASNS	80566	ES
TCGA_W5_AA2O	ASNS	80567	ES
TCGA_W5_AA36	ASNS	80567	ES
TCGA_W5_AA38	ASNS	80567	ES
TCGA_W5_AA39	ASNS	80567	ES
TCGA_ZH_A8Y1	ASNS	80567	ES
TCGA_ZH_A8Y8	ASNS	80567	ES
TCGA_ZU_A8S4	ASNS	80567	ES
TCGA_3X_AAVA	ASNS	80571	ES
TCGA_3X_AAVA	ASNS	80572	ES
TCGA_4G_AAZT	ASNS	80572	ES
TCGA_4G_AAZT	ASNS	80575	ES
TCGA_W5_AA2Z	TECPR1	80578	AT
TCGA_W5_AA2Z	TECPR1	80579	AT
TCGA_3X_AAVE	TECPR1	80583	ES
TCGA_4G_AAZT	TECPR1	80583	ES
TCGA_W5_AA2W	TECPR1	80583	ES
TCGA_4G_AAZT	BRI3	80586	AT
TCGA_W5_AA2H	BRI3	80586	AT
TCGA_ZH_A8Y6	BRI3	80586	AT
TCGA_4G_AAZT	BRI3	80587	AT
TCGA_W5_AA2H	BRI3	80587	AT
TCGA_ZH_A8Y6	BRI3	80587	AT
TCGA_3X_AAVB	TMEM130	80588	AP
TCGA_3X_AAVC	TMEM130	80588	AP
TCGA_W5_AA2Q	TMEM130	80588	AP
TCGA_W5_AA31	TMEM130	80588	AP
TCGA_W5_AA38	TMEM130	80588	AP
TCGA_ZH_A8Y4	TMEM130	80588	AP
TCGA_4G_AAZT	ARPC1A	80601	AT
TCGA_W5_AA2I	ARPC1A	80601	AT
TCGA_4G_AAZT	ARPC1A	80602	AT
TCGA_W5_AA2I	ARPC1A	80602	AT
TCGA_W5_AA34	ARPC1A	80603	ES
TCGA_ZH_A8Y5	ARPC1A	80603	ES
TCGA_3X_AAVB	ARPC1A	80604	ES
TCGA_W5_AA38	ARPC1A	80604	ES
TCGA_YR_A95A	ARPC1A	80604	ES
TCGA_ZH_A8Y4	ARPC1A	80604	ES
TCGA_ZH_A8Y5	ARPC1A	80604	ES
TCGA_ZH_A8Y8	ARPC1A	80604	ES
TCGA_4G_AAZT	ARPC1B	80610	ES
TCGA_W5_AA2H	ARPC1B	80610	ES
TCGA_YR_A95A	ARPC1B	80610	ES
TCGA_4G_AAZO	ARPC1B	80612	ES
TCGA_4G_AAZT	ARPC1B	80612	ES
TCGA_W5_AA2Z	ARPC1B	80612	ES
TCGA_ZH_A8Y2	ARPC1B	80613	ES
TCGA_4G_AAZT	BUD31	80615	AP
TCGA_4G_AAZT	BUD31	80617	AP
TCGA_3X_AAVE	BUD31	80620	ES
TCGA_W5_AA2I	BUD31	80620	ES
TCGA_W5_AA2T	BUD31	80620	ES
TCGA_3X_AAVE	BUD31	80621	ES
TCGA_W5_AA2I	BUD31	80621	ES
TCGA_W5_AA2T	BUD31	80621	ES
TCGA_4G_AAZT	PTCD1	80624	AP
TCGA_4G_AAZT	PTCD1	80625	AP
TCGA_YR_A95A	CPSF4	80629	AP
TCGA_YR_A95A	CPSF4	80630	AP
TCGA_3X_AAVE	CPSF4	80634	AA
TCGA_4G_AAZT	CPSF4	80634	AA
TCGA_ZH_A8Y5	CPSF4	80634	AA
TCGA_W5_AA38	CPSF4	80636	ES
TCGA_WD_A7RX	CPSF4	80636	ES
TCGA_4G_AAZT	CPSF4	80637	ES
TCGA_ZH_A8Y8	ATP5J2	80643	ES
TCGA_W5_AA2H	ATP5J2	80644	AA
TCGA_W5_AA33	ATP5J2	80644	AA
TCGA_ZD_A8I3	ATP5J2	80644	AA
TCGA_ZH_A8Y5	ATP5J2	80645	AD
TCGA_ZH_A8Y6	ATP5J2	80645	AD
TCGA_4G_AAZT	ZNF789	80647	AT
TCGA_W5_AA2I	ZNF789	80647	AT
TCGA_W5_AA2O	ZNF789	80647	AT
TCGA_ZU_A8S4	ZNF789	80647	AT
TCGA_W5_AA2I	ZNF789	80648	AT
TCGA_W5_AA2O	ZNF789	80648	AT
TCGA_ZU_A8S4	ZNF789	80648	AT
TCGA_W5_AA2T	ZNF789	80650	RI
TCGA_W5_AA2W	ZNF789	80650	RI
TCGA_W5_AA2X	ZNF789	80650	RI
TCGA_W5_AA2Z	ZNF789	80650	RI
TCGA_W5_AA33	ZNF789	80650	RI
TCGA_W6_AA0S	ZNF789	80650	RI
TCGA_ZH_A8Y4	ZNF789	80650	RI
TCGA_ZH_A8Y8	ZNF789	80650	RI
TCGA_3X_AAV9	ZNF394	80653	ES
TCGA_W5_AA39	ZNF394	80653	ES
TCGA_W5_AA36	ZKSCAN5	80655	AP
TCGA_W5_AA39	ZKSCAN5	80655	AP
TCGA_W5_AA39	ZKSCAN5	80656	AP
TCGA_W5_AA2T	ZNF655	80664	ES
TCGA_3X_AAVB	ZNF655	80676	ES
TCGA_W5_AA2R	ZNF655	80676	ES
TCGA_W6_AA0S	ZNF655	80676	ES
TCGA_ZH_A8Y2	ZNF655	80676	ES
TCGA_W5_AA2H	ZNF655	80688	ES
TCGA_W5_AA2U	ZNF655	80688	ES
TCGA_W5_AA2X	ZNF655	80688	ES
TCGA_W5_AA39	ZNF655	80701	AA
TCGA_3X_AAVE	ZSCAN25	80705	ES
TCGA_W5_AA2G	CYP3A5	80708	AT
TCGA_W5_AA2H	CYP3A5	80708	AT
TCGA_W5_AA2U	CYP3A5	80708	AT
TCGA_W5_AA2G	CYP3A5	80710	AT
TCGA_W5_AA2H	CYP3A5	80710	AT
TCGA_W5_AA2U	CYP3A5	80710	AT
TCGA_W5_AA2T	CYP3A5	80712	ES
TCGA_W5_AA2U	CYP3A5	80714	AA
TCGA_W5_AA2X	CYP3A5	80714	AA
TCGA_ZH_A8Y8	CYP3A5	80714	AA
TCGA_W5_AA2G	CYP3A5	80715	ES
TCGA_W5_AA2R	CYP3A5	80715	ES
TCGA_W5_AA34	CYP3A5	80715	ES
TCGA_ZH_A8Y8	CYP3A5	80715	ES
TCGA_W5_AA39	CYP3A43	80745	ES
TCGA_W5_AA2O	TRIM4	80863	AT
TCGA_W5_AA2U	TRIM4	80863	AT
TCGA_W5_AA2X	TRIM4	80863	AT
TCGA_W5_AA2O	TRIM4	80864	AT
TCGA_W5_AA2U	TRIM4	80864	AT
TCGA_W5_AA2X	TRIM4	80864	AT
TCGA_W5_AA2O	TRIM4	80865	ES
TCGA_W5_AA2X	TRIM4	80865	ES
TCGA_ZH_A8Y1	TRIM4	80865	ES
TCGA_W5_AA38	TRIM4	80865	ES
TCGA_YR_A95A	TRIM4	80865	ES
TCGA_3X_AAVE	ZKSCAN1	80867	RI
TCGA_W5_AA2X	ZKSCAN1	80867	RI
TCGA_ZH_A8Y8	ZKSCAN1	80867	RI
TCGA_ZH_A8Y5	ZKSCAN1	80868	ES
TCGA_4G_AAZT	ZKSCAN1	80869	ES
TCGA_W5_AA2H	ZKSCAN1	80869	ES
TCGA_W5_AA36	ZKSCAN1	80869	ES
TCGA_ZH_A8Y5	ZKSCAN1	80869	ES
TCGA_4G_AAZT	MCM7	80882	ES
TCGA_W5_AA2W	MCM7	80882	ES
TCGA_YR_A95A	MCM7	80882	ES
TCGA_W5_AA2H	MCM7	80883	RI
TCGA_W5_AA2I	MCM7	80883	RI
TCGA_YR_A95A	MCM7	80883	RI
TCGA_W5_AA2H	AP4M1	80884	AP
TCGA_W5_AA2H	AP4M1	80885	AP
TCGA_W5_AA39	AP4M1	80887	AT
TCGA_W5_AA39	AP4M1	80889	AT
TCGA_3X_AAVB	AP4M1	80890	ES
TCGA_3X_AAVE	AP4M1	80890	ES
TCGA_W5_AA2X	AP4M1	80890	ES
TCGA_W6_AA0S	AP4M1	80890	ES
TCGA_ZH_A8Y4	AP4M1	80890	ES
TCGA_ZH_A8Y6	AP4M1	80890	ES
TCGA_W5_AA2G	AP4M1	80891	ES
TCGA_W5_AA2R	AP4M1	80891	ES
TCGA_W5_AA2T	AP4M1	80891	ES
TCGA_ZH_A8Y5	AP4M1	80891	ES
TCGA_ZU_A8S4	AP4M1	80891	ES
TCGA_W5_AA36	AP4M1	80892	ES
TCGA_4G_AAZO	TAF6	80895	AP
TCGA_4G_AAZT	TAF6	80895	AP
TCGA_4G_AAZT	TAF6	80896	AP
TCGA_3X_AAVB	TAF6	80897	ES
TCGA_3X_AAVC	TAF6	80897	ES
TCGA_W5_AA31	TAF6	80897	ES
TCGA_W5_AA39	TAF6	80897	ES
TCGA_ZU_A8S4	TAF6	80897	ES
TCGA_W5_AA2H	TAF6	80898	AD
TCGA_W5_AA2X	TAF6	80898	AD
TCGA_W5_AA30	TAF6	80901	AD
TCGA_W5_AA39	C7orf43	80904	AP
TCGA_W5_AA39	C7orf43	80905	AP
TCGA_W5_AA2O	C7orf43	80907	AA
TCGA_4G_AAZT	C7orf43	80908	ES
TCGA_ZD_A8I3	C7orf43	80908	ES
TCGA_ZD_A8I3	C7orf43	80909	ES
TCGA_3X_AAV9	C7orf43	80911	ES
TCGA_W5_AA2I	C7orf43	80911	ES
TCGA_W5_AA2T	C7orf43	80911	ES
TCGA_W5_AA2W	C7orf43	80911	ES
TCGA_W5_AA31	C7orf43	80911	ES
TCGA_ZD_A8I3	C7orf43	80911	ES
TCGA_4G_AAZT	GAL3ST4	80915	ES
TCGA_W5_AA2X	GAL3ST4	80915	ES
TCGA_W5_AA39	GAL3ST4	80915	ES
TCGA_W5_AA2O	GAL3ST4	80915	ES
TCGA_W5_AA30	GAL3ST4	80915	ES
TCGA_W5_AA36	GAL3ST4	80915	ES
TCGA_W6_AA0S	GAL3ST4	80915	ES
TCGA_ZU_A8S4	GAL3ST4	80915	ES
TCGA_4G_AAZO	STAG3	80918	ES
TCGA_W5_AA2H	STAG3	80918	ES
TCGA_W5_AA34	STAG3	80918	ES
TCGA_W5_AA38	STAG3	80920	ES
TCGA_W5_AA39	STAG3	80921	ES
TCGA_ZU_A8S4	STAG3	80921	ES
TCGA_4G_AAZT	PILRB	80925	AP
TCGA_W5_AA36	PILRB	80925	AP
TCGA_4G_AAZT	PILRB	80928	AP
TCGA_W5_AA36	PILRB	80928	AP
TCGA_YR_A95A	PILRB	80929	AA
TCGA_3X_AAVB	PILRB	80931	ES
TCGA_W5_AA2O	PILRB	80931	ES
TCGA_YR_A95A	PILRB	80931	ES
TCGA_3X_AAVB	PILRB	80932	ES
TCGA_W5_AA2O	PILRB	80932	ES
TCGA_W5_AA2Z	PILRB	80932	ES
TCGA_W5_AA36	PILRB	80932	ES
TCGA_ZU_A8S4	PILRB	80932	ES
TCGA_YR_A95A	PILRB	80932	ES
TCGA_3X_AAVB	PILRB	80933	ES
TCGA_W5_AA2O	PILRB	80933	ES
TCGA_YR_A95A	PILRB	80933	ES
TCGA_3X_AAVB	PILRB	80934	ES
TCGA_W5_AA2O	PILRB	80934	ES
TCGA_YR_A95A	PILRB	80934	ES
TCGA_W5_AA2R	PILRB	80936	RI
TCGA_W5_AA39	PILRB	80936	RI
TCGA_W5_AA36	PILRA	80938	AA
TCGA_3X_AAVC	PILRA	80939	ES
TCGA_W5_AA2I	PILRA	80939	ES
TCGA_W5_AA2Q	PILRA	80939	ES
TCGA_W5_AA33	PILRA	80939	ES
TCGA_W6_AA0S	PILRA	80939	ES
TCGA_ZH_A8Y4	PILRA	80939	ES
TCGA_W5_AA2T	PILRA	80941	ES
TCGA_W5_AA2I	ZCWPW1	80944	ES
TCGA_W5_AA2R	ZCWPW1	80944	ES
TCGA_W5_AA31	ZCWPW1	80944	ES
TCGA_YR_A95A	ZCWPW1	80944	ES
TCGA_ZD_A8I3	ZCWPW1	80944	ES
TCGA_4G_AAZT	MEPCE	80949	AP
TCGA_ZH_A8Y6	MEPCE	80949	AP
TCGA_4G_AAZT	MEPCE	80950	AP
TCGA_ZH_A8Y6	MEPCE	80950	AP
TCGA_4G_AAZT	AGFG2	80957	ES
TCGA_W5_AA2I	LRCH4	80958	AP
TCGA_YR_A95A	LRCH4	80958	AP
TCGA_W5_AA2I	LRCH4	80959	AP
TCGA_YR_A95A	LRCH4	80959	AP
TCGA_W5_AA2O	MOSPD3	80971	AP
TCGA_3X_AAV9	MOSPD3	80972	AP
TCGA_3X_AAVE	MOSPD3	80972	AP
TCGA_W5_AA2W	MOSPD3	80972	AP
TCGA_W5_AA2X	MOSPD3	80972	AP
TCGA_W5_AA38	MOSPD3	80972	AP
TCGA_W5_AA2O	MOSPD3	80973	AP
TCGA_W5_AA34	MOSPD3	80974	AA
TCGA_W5_AA39	MOSPD3	80975	ES
TCGA_ZU_A8S4	MOSPD3	80975	ES
TCGA_W5_AA39	TFR2	80980	ES
TCGA_3X_AAV9	TFR2	80981	ES
TCGA_W5_AA2X	TFR2	80981	ES
TCGA_W5_AA34	TFR2	80981	ES
TCGA_4G_AAZO	GNB2	80984	AP
TCGA_W5_AA38	GNB2	80984	AP
TCGA_4G_AAZO	GNB2	80986	ES
TCGA_W5_AA2W	GNB2	80986	ES
TCGA_W5_AA2X	GNB2	80986	ES
TCGA_W5_AA34	GNB2	80986	ES
TCGA_ZH_A8Y1	GNB2	80986	ES
TCGA_W5_AA2H	GNB2	80991	ES
TCGA_W5_AA2T	GNB2	80991	ES
TCGA_YR_A95A	GNB2	80991	ES
TCGA_W5_AA2H	GNB2	80995	ES
TCGA_W5_AA2I	GNB2	80995	ES
TCGA_W5_AA2R	EPHB4	80998	ES
TCGA_W5_AA2H	SLC12A9	81000	AT
TCGA_W5_AA2H	SLC12A9	81002	AT
TCGA_ZH_A8Y5	SLC12A9	81002	AT
TCGA_ZH_A8Y6	SLC12A9	81002	AT
TCGA_W5_AA2X	SLC12A9	81003	AA
TCGA_W5_AA30	SLC12A9	81003	AA
TCGA_YR_A95A	SLC12A9	81003	AA
TCGA_W5_AA2R	SLC12A9	81004	ES
TCGA_ZD_A8I3	SLC12A9	81006	ES
TCGA_3X_AAVE	SLC12A9	81007	ES
TCGA_W5_AA2O	SLC12A9	81007	ES
TCGA_W5_AA2R	SLC12A9	81007	ES
TCGA_W5_AA30	SLC12A9	81007	ES
TCGA_W6_AA0S	SLC12A9	81007	ES
TCGA_ZH_A8Y2	SLC12A9	81007	ES
TCGA_ZH_A8Y6	SLC12A9	81007	ES
TCGA_ZU_A8S4	SLC12A9	81007	ES
TCGA_W5_AA39	TRIP6	81013	AA
TCGA_W5_AA34	TRIP6	81014	ES
TCGA_W5_AA39	TRIP6	81014	ES
TCGA_3X_AAVB	SRRT	81018	AA
TCGA_W5_AA2I	SRRT	81020	ES
TCGA_W5_AA31	ACHE	81027	AA
TCGA_W5_AA2W	ACHE	81028	AD
TCGA_W5_AA36	ACHE	81028	AD
TCGA_W5_AA34	ACHE	81028	AD
TCGA_ZH_A8Y1	ACHE	81029	AA
TCGA_3X_AAV9	ACHE	81030	AA
TCGA_3X_AAV9	ACHE	81032	ES
TCGA_3X_AAVE	ACHE	81032	ES
TCGA_W5_AA33	ACHE	81032	ES
TCGA_ZH_A8Y2	ACHE	81032	ES
TCGA_W5_AA2O	ACHE	81036	RI
TCGA_W5_AA2R	ACHE	81036	RI
TCGA_W5_AA2U	ACHE	81036	RI
TCGA_WD_A7RX	ACHE	81036	RI
TCGA_ZH_A8Y5	ACHE	81036	RI
TCGA_W5_AA2R	SERPINE1	81039	RI
TCGA_W5_AA38	SERPINE1	81039	RI
TCGA_W5_AA2R	FIS1	81054	ES
TCGA_ZD_A8I3	FIS1	81054	ES
TCGA_ZH_A8Y1	FIS1	81054	ES
TCGA_ZH_A8Y8	FIS1	81054	ES
TCGA_4G_AAZT	FIS1	81055	AD
TCGA_W5_AA2T	FIS1	81055	AD
TCGA_ZH_A8Y4	FIS1	81055	AD
TCGA_ZH_A8Y6	FIS1	81055	AD
TCGA_3X_AAVE	FIS1	81056	ES
TCGA_W5_AA30	FIS1	81056	ES
TCGA_W5_AA33	FIS1	81056	ES
TCGA_YR_A95A	FIS1	81056	ES
TCGA_4G_AAZT	FIS1	81056	ES
TCGA_W5_AA2Z	FIS1	81056	ES
TCGA_ZH_A8Y2	FIS1	81056	ES
TCGA_W5_AA2H	RABL5	81057	AT
TCGA_W5_AA38	RABL5	81057	AT
TCGA_W5_AA2H	RABL5	81059	AT
TCGA_W5_AA38	RABL5	81059	AT
TCGA_W5_AA2H	RABL5	81060	ES
TCGA_W5_AA39	RABL5	81060	ES
TCGA_W5_AA39	RABL5	81063	ES
TCGA_ZH_A8Y1	RABL5	81064	AA
TCGA_3X_AAVA	RABL5	81065	ES
TCGA_W5_AA2O	RABL5	81065	ES
TCGA_W5_AA2Q	RABL5	81065	ES
TCGA_W5_AA2Z	RABL5	81065	ES
TCGA_W5_AA39	RABL5	81065	ES
TCGA_ZH_A8Y5	RABL5	81065	ES
TCGA_W5_AA39	CUX1	81068	AP
TCGA_W5_AA39	CUX1	81069	AP
TCGA_4G_AAZT	CUX1	81076	AA
TCGA_W5_AA2H	CUX1	81076	AA
TCGA_W5_AA2X	CUX1	81077	ES
TCGA_ZH_A8Y1	CUX1	81077	ES
TCGA_ZH_A8Y2	CUX1	81077	ES
TCGA_ZH_A8Y8	CUX1	81077	ES
TCGA_W5_AA34	CUX1	81078	ES
TCGA_4G_AAZT	CUX1	81080	ES
TCGA_W5_AA2X	CUX1	81080	ES
TCGA_W5_AA30	CUX1	81080	ES
TCGA_W5_AA33	CUX1	81080	ES
TCGA_ZH_A8Y5	CUX1	81080	ES
TCGA_ZH_A8Y8	CUX1	81080	ES
TCGA_4G_AAZO	SH2B2	81083	AD
TCGA_YR_A95A	SH2B2	81083	AD
TCGA_W5_AA2I	SH2B2	81083	AD
TCGA_W5_AA36	SH2B2	81083	AD
TCGA_ZD_A8I3	SH2B2	81083	AD
TCGA_ZH_A8Y1	SH2B2	81083	AD
TCGA_ZH_A8Y6	PRKRIP1	81089	ES
TCGA_W5_AA2T	ORAI2	81092	ES
TCGA_W5_AA34	ORAI2	81092	ES
TCGA_WD_A7RX	ORAI2	81092	ES
TCGA_ZD_A8I3	ORAI2	81092	ES
TCGA_ZH_A8Y1	ORAI2	81092	ES
TCGA_W5_AA2H	LRWD1	81099	ES
TCGA_W5_AA2I	LRWD1	81099	ES
TCGA_3X_AAVE	POLR2J	81101	AD
TCGA_W5_AA2H	POLR2J	81101	AD
TCGA_ZD_A8I3	POLR2J	81101	AD
TCGA_ZH_A8Y2	POLR2J	81101	AD
TCGA_W5_AA2I	RASA4B	81102	ES
TCGA_3X_AAVC	POLR2J3	81106	AT
TCGA_ZH_A8Y8	POLR2J3	81107	AT
TCGA_3X_AAVC	POLR2J3	81111	AT
TCGA_ZH_A8Y8	POLR2J3	81111	AT
TCGA_4G_AAZO	POLR2J3	81119	ES
TCGA_W5_AA2G	POLR2J3	81119	ES
TCGA_ZD_A8I3	POLR2J3	81119	ES
TCGA_W5_AA2H	ARMC10	81154	ME
TCGA_W5_AA33	ARMC10	81156	ES
TCGA_W5_AA39	ARMC10	81156	ES
TCGA_W5_AA39	ARMC10	81158	ES
TCGA_W5_AA2Q	ARMC10	81160	ES
TCGA_W5_AA2H	ARMC10	81161	ES
TCGA_ZH_A8Y4	ARMC10	81161	ES
TCGA_W5_AA2H	ARMC10	81162	AD
TCGA_W5_AA2T	NAPEPLD	81171	RI
TCGA_W5_AA31	NAPEPLD	81171	RI
TCGA_W5_AA39	NAPEPLD	81171	RI
TCGA_W6_AA0S	NAPEPLD	81171	RI
TCGA_ZH_A8Y2	NAPEPLD	81171	RI
TCGA_ZH_A8Y5	NAPEPLD	81171	RI
TCGA_ZH_A8Y8	NAPEPLD	81171	RI
TCGA_W5_AA2R	NAPEPLD	81173	AD
TCGA_W6_AA0S	NAPEPLD	81173	AD
TCGA_ZH_A8Y6	NAPEPLD	81173	AD
TCGA_W5_AA2H	PMPCB	81178	ES
TCGA_ZU_A8S4	PMPCB	81178	ES
TCGA_W5_AA2H	PMPCB	81179	ES
TCGA_ZU_A8S4	PMPCB	81179	ES
TCGA_W5_AA2I	PMPCB	81184	AD
TCGA_3X_AAVA	DNAJC2	81188	ES
TCGA_W5_AA2U	DNAJC2	81188	ES
TCGA_W5_AA31	DNAJC2	81188	ES
TCGA_W6_AA0S	DNAJC2	81188	ES
TCGA_ZH_A8Y5	DNAJC2	81188	ES
TCGA_ZH_A8Y6	DNAJC2	81188	ES
TCGA_W5_AA2H	DNAJC2	81189	ES
TCGA_W5_AA2I	DNAJC2	81189	ES
TCGA_3X_AAVA	PSMC2	81192	ES
TCGA_W5_AA2I	PSMC2	81192	ES
TCGA_ZH_A8Y2	PSMC2	81192	ES
TCGA_ZU_A8S4	PSMC2	81192	ES
TCGA_3X_AAVA	ORC5	81262	ES
TCGA_3X_AAVC	ORC5	81262	ES
TCGA_W5_AA2X	ORC5	81262	ES
TCGA_ZH_A8Y5	ORC5	81262	ES
TCGA_ZU_A8S4	ORC5	81262	ES
TCGA_3X_AAVA	ORC5	81263	ES
TCGA_W5_AA2O	ORC5	81263	ES
TCGA_W5_AA2X	ORC5	81263	ES
TCGA_ZH_A8Y5	ORC5	81263	ES
TCGA_4G_AAZT	KMT2E	81267	AT
TCGA_W5_AA2O	KMT2E	81267	AT
TCGA_4G_AAZT	KMT2E	81268	AT
TCGA_W5_AA2O	KMT2E	81268	AT
TCGA_3X_AAVE	KMT2E	81271	ES
TCGA_4G_AAZO	KMT2E	81271	ES
TCGA_W5_AA31	KMT2E	81271	ES
TCGA_WD_A7RX	KMT2E	81271	ES
TCGA_ZU_A8S4	KMT2E	81271	ES
TCGA_3X_AAVA	KMT2E	81274	ES
TCGA_3X_AAVC	KMT2E	81274	ES
TCGA_4G_AAZT	KMT2E	81274	ES
TCGA_W5_AA39	KMT2E	81274	ES
TCGA_W5_AA2Z	KMT2E	81274	ES
TCGA_3X_AAVC	SRPK2	81281	AT
TCGA_4G_AAZO	SRPK2	81281	AT
TCGA_3X_AAVC	SRPK2	81282	AT
TCGA_4G_AAZO	SRPK2	81282	AT
TCGA_W5_AA2H	SRPK2	81283	RI
TCGA_W5_AA2I	SRPK2	81283	RI
TCGA_W5_AA39	SRPK2	81283	RI
TCGA_W5_AA39	SRPK2	81284	ES
TCGA_W5_AA2H	PUS7	81288	AT
TCGA_W5_AA2X	PUS7	81288	AT
TCGA_W5_AA33	PUS7	81288	AT
TCGA_W5_AA36	PUS7	81288	AT
TCGA_W5_AA2H	PUS7	81289	AT
TCGA_W5_AA2X	PUS7	81289	AT
TCGA_W5_AA33	PUS7	81289	AT
TCGA_W5_AA36	PUS7	81289	AT
TCGA_4G_AAZO	PUS7	81290	ES
TCGA_4G_AAZT	PUS7	81290	ES
TCGA_W5_AA2H	PUS7	81290	ES
TCGA_W5_AA2T	PUS7	81291	AD
TCGA_3X_AAV9	ATXN7L1	81304	AP
TCGA_W5_AA2R	ATXN7L1	81304	AP
TCGA_W5_AA2U	ATXN7L1	81304	AP
TCGA_W5_AA2X	ATXN7L1	81304	AP
TCGA_W5_AA33	ATXN7L1	81304	AP
TCGA_ZH_A8Y1	ATXN7L1	81304	AP
TCGA_ZH_A8Y6	ATXN7L1	81304	AP
TCGA_ZU_A8S4	ATXN7L1	81304	AP
TCGA_3X_AAV9	ATXN7L1	81305	AP
TCGA_ZH_A8Y6	ATXN7L1	81305	AP
TCGA_3X_AAV9	ATXN7L1	81306	AP
TCGA_3X_AAVA	ATXN7L1	81306	AP
TCGA_W5_AA2G	ATXN7L1	81306	AP
TCGA_W5_AA2R	ATXN7L1	81306	AP
TCGA_W5_AA2X	ATXN7L1	81306	AP
TCGA_W5_AA30	ATXN7L1	81306	AP
TCGA_ZH_A8Y6	ATXN7L1	81306	AP
TCGA_W6_AA0S	ATXN7L1	81306	AP
TCGA_4G_AAZT	ATXN7L1	81309	AT
TCGA_W5_AA34	ATXN7L1	81309	AT
TCGA_4G_AAZT	ATXN7L1	81310	AT
TCGA_ZH_A8Y2	ATXN7L1	81310	AT
TCGA_3X_AAVA	ATXN7L1	81314	ES
TCGA_W5_AA34	ATXN7L1	81314	ES
TCGA_ZH_A8Y4	ATXN7L1	81314	ES
TCGA_3X_AAVC	CDHR3	81315	AP
TCGA_W5_AA33	CDHR3	81315	AP
TCGA_ZH_A8Y2	CDHR3	81315	AP
TCGA_ZH_A8Y6	CDHR3	81315	AP
TCGA_3X_AAVC	CDHR3	81316	AP
TCGA_W5_AA33	CDHR3	81316	AP
TCGA_ZH_A8Y2	CDHR3	81316	AP
TCGA_ZH_A8Y6	CDHR3	81316	AP
TCGA_W5_AA2H	SYPL1	81328	ES
TCGA_W5_AA39	SYPL1	81328	ES
TCGA_3X_AAVC	NAMPT	81329	AT
TCGA_3X_AAVC	NAMPT	81330	AT
TCGA_W5_AA36	HBP1	81334	AP
TCGA_W5_AA36	HBP1	81335	AP
TCGA_4G_AAZT	COG5	81337	AT
TCGA_W5_AA2X	COG5	81337	AT
TCGA_W5_AA30	COG5	81337	AT
TCGA_4G_AAZT	COG5	81338	AT
TCGA_W5_AA2X	COG5	81338	AT
TCGA_W5_AA30	COG5	81338	AT
TCGA_4G_AAZT	COG5	81339	ES
TCGA_W5_AA2O	COG5	81339	ES
TCGA_W5_AA2R	COG5	81339	ES
TCGA_W5_AA2Z	COG5	81339	ES
TCGA_ZH_A8Y6	COG5	81339	ES
TCGA_ZH_A8Y8	COG5	81339	ES
TCGA_ZU_A8S4	COG5	81339	ES
TCGA_4G_AAZT	DUS4L	81342	AA
TCGA_W5_AA2R	DUS4L	81342	AA
TCGA_W5_AA2U	DUS4L	81342	AA
TCGA_W5_AA2X	DUS4L	81342	AA
TCGA_W5_AA30	DUS4L	81342	AA
TCGA_W5_AA31	DUS4L	81342	AA
TCGA_W5_AA33	DUS4L	81342	AA
TCGA_WD_A7RX	DUS4L	81342	AA
TCGA_W5_AA2T	DUS4L	81343	AD
TCGA_3X_AAV9	DUS4L	81345	ES
TCGA_W5_AA34	DUS4L	81345	ES
TCGA_W5_AA2H	BCAP29	81353	AP
TCGA_W5_AA30	BCAP29	81353	AP
TCGA_W5_AA33	BCAP29	81353	AP
TCGA_W5_AA2H	BCAP29	81356	AP
TCGA_W5_AA30	BCAP29	81356	AP
TCGA_W5_AA33	BCAP29	81356	AP
TCGA_W5_AA2U	BCAP29	81360	AT
TCGA_W5_AA33	BCAP29	81360	AT
TCGA_4G_AAZT	BCAP29	81361	ES
TCGA_W5_AA2H	BCAP29	81361	ES
TCGA_W5_AA30	BCAP29	81361	ES
TCGA_W5_AA2O	BCAP29	81362	ES
TCGA_W5_AA2R	BCAP29	81362	ES
TCGA_W5_AA2T	BCAP29	81362	ES
